prompt,target_token,loss,perplexity
Zak Crawley scored an astonishing 189 in the fourth Ashes Test at Old Trafford,189,6.48046875,652.2766292910974
UK Defence Secretary Ben Wallace's remarks about Ukraine,needed,8.859375,7040.081318438947
Sir Richard Branson's Virgin Galactic rocket plane is,back,4.1796875,65.34542957624015
"The shooter who killed six people at a school in Nashville, Tennessee, on Monday bought seven guns legally and hid them at home, police say.",six,17.34375,10000.0
More than a million public sector workers have been offered,pay,2.08984375,8.08365199499831
The Met Office has issued a yellow weather warning for,wind,1.5947265625,4.926981666362494
Prince Harry and Meghan attended an awards gala in New York City last,December,4.99609375,147.834551029463
Antony scored one and assisted another as Manchester United,moved,6.6953125,808.6065842894934
An archaeology team is examining skeletal remains from the Middle Ages,skeletal,9.890625,10000.0
Presidents Xi Jinping and Joe Biden,smiled,9.7890625,10000.0
Poppy Devey Waterhouse and Ellie Gould were murdered by,their,1.9619140625,7.112928633840966
Samantha Lee denied,gross,8.96875,7853.778244357167
Fans from across the globe were treated to a Eurovision Song Contest feast in,Liverpool,4.4296875,83.90519244027122
Huanchun Cao and his wife face a dilemma about,who,6.23828125,511.9777924614019
The head of the WHO said,at,5.35546875,211.76321709954237
Last week I asked a senior White House official about,Biden's,5.390625,219.3404304920078
SAS troops conducted night raids in Afghanistan to,kill,2.427734375,11.333176243677455
Shareholders in Credit Suisse felt,failed,9.7265625,10000.0
"Martin Collins, the father of the deceased, expressed feeling",heartbroken,5.5625,260.4732060371668
Craig and Charlie Reid's hit was removed from the UK government's coronation playlist,I'm,11.0703125,10000.0
Adam Peaty won the 100m breaststroke at the Aquatics GB Swimming Championships with a time of,57.94,0.0645751953125,1.0667057865039302
The former prime minister has not handed over any messages from before,April,8.8984375,7320.526276004351
David Lawson says the results were the worst he has seen,the,6.75390625,857.401454011125
Thieves stole tens of millions of dollars from a Los Angeles cash storage facility,from,7.62890625,2056.799165038755
The age of criminal responsibility in Serbia is,14,0.34814453125,1.416436954350119
The family of Halyna Hutchins say they will sue,Alec,6.96484375,1058.7494748958482
Twitter is considering legal action against Meta over its fast-growing rival app,Threads,4.45703125,86.23113005463887
"Meta, the parent firm of Facebook and Instagram, is working on",a,0.791015625,2.2056353875314194
Ralph Yarl's shooter was initially detained for,questioning,3.865234375,47.71445419747699
Sam Fender headlined the main stage at,TRNSMT,8.703125,6021.7006595910325
Boxes of nitrous dioxide canisters were found near the site of the,rave,8.0234375,3051.6493685247633
Baroness Casey says the Met Police has,been,2.001953125,7.403501951809864
Travellers flying into England from mainland China will no longer have to provide,provide,13.4140625,10000.0
"When a cow ran onto an interstate, police in Michigan relied on a",cowboy,4.46484375,86.90744918987926
Periods of intense heat occur within,periods,6.10546875,448.3027341176846
BBC Wales environment correspondent explains why Ffos-y-Fran is closing,Steffan,14.46875,10000.0
Barbie's soundtrack has conquered the UK music charts with tracks by,Billie,4.8671875,129.9549042642197
The Nepalese men guarded the UK embassy in,Kabul,5.62109375,276.1913023296018
Ukrainian President Volodymyr Zelensky says the alleged Russian agent will be charged with,treason,1.6884765625,5.411230750735017
"About 10,000 people have gathered to welcome the summer solstice at",Stonehenge,0.52099609375,1.6837039416614503
Sales of smart speakers have fallen,off,4.51171875,91.07822475921115
"For the Welsh for 'others safe', the message incorrectly read",eraill,17.265625,10000.0
Colin Pitchfork was jailed for life for raping and strangling,two,1.1044921875,3.0176916581041593
"Arman Soldin, who died in a rocket attack close to Bakhmut in May, was",made,6.3828125,591.5892147353535
Conservative MP Bob Stewart has been charged with,racially,5.6640625,288.31755666558627
Poorer areas in Malawi's main city Blantyre have been,hardest-hit,3.859375,47.435694792893365
Gary Lineker is not presenting FA Cup quarter-final coverage as planned on Sunday after,losing,5.88671875,360.2213667100846
A police officer has appeared in court charged with the rape of a woman while on duty.,Sgt,8.953125,7732.016698600223
A woman from Falkirk died while undergoing,gastric,6.4375,624.8427387029609
Secret Garden Party is due to take place,20-23,5.6015625,270.8492789701163
A man has been sentenced to a whole-life prison term for murdering,Matiu,7.84375,2549.7484851158824
Chloe Mitchell's sister paid tribute to her by saying,She,10.1796875,10000.0
Mr Feijóo said it was his duty to try to,form,8.890625,7263.557488556975
Actors will not appear in films or even promote movies during the stoppage.,the,11.9140625,10000.0
"Grimes, whose real name is Claire Boucher, has",invited,9.578125,10000.0
Hun Sen has ensured that his party faces no strong challenge in the polls,Hun,14.828125,10000.0
Thousands of street parties and lunches are due to take place on Sunday ahead of a star-studded concert,a,8.984375,7977.457255453756
"About 14,000 people were prevented from voting because",they,1.8583984375,6.413456989560022
Owain Emanuel is a professional designer who brings the characters of Bluey to life,designer,15.1796875,10000.0
Ukraine and Russia have reported inflicting heavy losses as the battle for Bakhmut rages on. ,Bakhmut,10.828125,10000.0
Amy Jones hit a superb unbeaten,92,1.400390625,4.056784338759217
Texas Republican Chip Roy tried and failed to,stall,6.234375,509.98178020909006
A bobcat got stuck in a car grille and,was,1.818359375,6.161741046316203
An eyewitness has captured the moment a large funnel cloud tore through a neighbourhood in the city of,Greenwood,7.69921875,2206.623393777401
"HMS Unicorn, Scotland's oldest ship, has received",£1.11m,3.2890625,26.817710263716034
Greg James and Chris Smith are known for,writing,7.1171875,1232.9778022981784
"It was tense, uncomfortable, and not just because the room was swelteringly warm. The committee’s grilling didn’t last the full five hours some anticipated, but it was still extensive - and long. So how did Johnson do?",Johnson,9.2421875,10000.0
Apple has unveiled a new,augmented,5.8359375,342.38557010684895
David Boyd will be sentenced on 23 May for,murdering,2.494140625,12.111320878668954
Millwall's owner and chairman John Berylson died from,injuries,3.125,22.75989509352673
Richard Micklewright described the experience as,extremely,8.265625,3887.9021574548156
Energy bills for most households in Northern Ireland will increase by,hundreds,5.61328125,274.0419645628891
NHS England had committed to cutting the backlog of people waiting more than two months to be diagnosed and begin cancer treatment to pre-pandemic levels.,pre-pandemic,15.671875,10000.0
Maya Forstater lost her job after,tweeting,6.546875,697.0624464971402
A jury in a civil case has found former President Donald Trump,sexually,9.25,10000.0
"""We pray together, we cry together,"" says community representative",Michael,5.2734375,195.08541728258788
Rishi Sunak is to set out details of the government's plans for the UK's,fossil,8.8671875,7095.297360560762
The Prince of Wales worked for,an,3.724609375,41.45503620813183
Former PM Theresa May argued the bill would,consign,8.46875,4763.55729978668
Junior doctors in Scotland have voted overwhelmingly in favour of,a,1.4560546875,4.289004640551496
Ukraine's air force has shot down one of its own drones which it says had lost control above central Kyiv.,drones,17.75,10000.0
Thirty-two teams will compete in this year's Women's World Cup,Women's,7.6953125,2198.020584446467
"A major blaze near Mudgee, New South Wales, has burned",more,3.0234375,20.56185170491249
The Nikolay Zubov LNG tanker docked in the UK in,2021,2.357421875,10.563681823081545
Katie Boulter won her first WTA title against,Jodie,5.70703125,300.97621750018493
"In the worst fighting in months between Israel and militant groups in Gaza, ",concern,19.984375,10000.0
Leicestershire Police officers were called to,Hopyard,6.1015625,446.5549673918236
Dacre Stoker learned about the influence of,Emily,7.2890625,1464.1973685237601
People in Ullapool are facing a 100-mile round trip for dental care after the village's only dentist,retired,0.72509765625,2.064932743708693
The Ireland women's rugby team has chosen to swap their traditional white shorts and make a permanent switch to,navy,5.06640625,158.60332124553608
More than 12% of physiotherapy positions are currently vacant in,Northern,3.16015625,23.574279122424027
Working parents of children from nine months old will be eligible for 30 hours of government-funded childcare during term time by,September,1.5869140625,4.888639590844212
"Eurocontrol, which manages flights over Europe, has warned that",strike,6.9375,1030.1915141420939
"In the Fourth LV= Insurance Ashes Test at Emirates Old Trafford, ",England,13.3671875,10000.0
Ch Supt Richard North said they are using all resources available to,us,8.7734375,6460.341763862983
Charlotte Mills-Murray said there had been,a,1.400390625,4.056784338759217
People gathered at bus stations around Khartoum on Monday to,escape,9.6015625,10000.0
Covid testing is being scaled back in England from April.,further,18.953125,10000.0
Malaysia has detained a Chinese-registered vessel suspected of,looting,7.48828125,1786.9780822945145
The head of NHS England warns that July's planned strikes could be the worst yet for,patients,4.3203125,75.21212841006654
Canon Patrick McAntee has been told not to have contact with anyone under 16,Canon,15.609375,10000.0
A Donald Trump fan dresses up as,the,0.280029296875,1.323168576473989
The ruins of the village have been preserved,just,7.8828125,2651.318917809312
Recep Tayyip Erdogan's supporters are celebrating after,Turkey's,1.6796875,5.363879496843748
The US will support the delivery of advanced fighter jets to Ukraine by allowing Western allies to supply,American-made,7.2265625,1375.486134528337
The last of the Ukrainian refugees are due to leave the,MS,11.796875,10000.0
A manager at Brown's Food Company assembled female workers to find out who had thrown a used sanitary towel in an incorrect bin,a,5.5703125,262.51612271179147
"Songmi Park, now 21, is among the most recent North Korean escapees to make it to",Seoul,3.634765625,37.89297069129353
Ataf Nabhan was told he had five minutes to evacuate his,house,2.0078125,7.4470091841784605
An enforcement notice giving Ffos-y-Fran opencast mine in Merthyr Tydfil 28 days to stop extracting coal came into effect on,Tuesday,3.23046875,25.2915095879081
US President Joe Biden has said he still plans to visit,Northern,6.25,518.012824668342
"Phil Dowdell's sister, Alexis, describes the scene after the shooting",the,9.8359375,10000.0
Meta has been fined €1.2bn for,mishandling,6.89453125,986.863024334761
Edward Gaines was supported by charity Blind Veterans UK in his later years,Blind,10.6171875,10000.0
Campaigners Julie Devey and Carole Gould welcomed the new laws but want the government to,go,1.8662109375,6.463758356158515
Prince Louis and Princess Charlotte took,part,0.35791015625,1.4303371078574223
Poultry and captive birds can be kept outside again starting next week as the risk from bird flu eases,again,9.546875,10000.0
The jury has just come back in and,judge,9.03125,8360.303422687839
Defence Secretary Ben Wallace has said,the,1.2861328125,3.618765018425674
Piers Morgan says he is not aware of phone hacking taking place,while,3.94140625,51.49095957359226
"The CEO of the submersible company, a British billionaire explorer, a French diver and a father and son were all on board the",Titan,2.60546875,13.537569551425428
US Pulitzer-Prize-winning author Cormac McCarthy was,a,4.76953125,117.86398026897247
Police arrested 118 people over disruption to the Grand National,disruption,13.2265625,10000.0
Belgorod's top official replied to say he had agreed to meet the men's captors if the soldiers were still alive.,the,12.25,10000.0
"Companies linked to Roman Abramovich, Said Gutseriev and Oleg Deripaska have",yet,8.4765625,4800.918342737393
"Gemma Germeney, 31, died at the scene on Sackville Close in King's Hedges, Cambridge, on Friday.",Gemma,10.8203125,10000.0
Colum Eastwood is the leader of the,SDLP,5.34765625,210.11526266986428
The NI commissioner for older people welcomed,a,3.001953125,20.124804822565828
The jury has just come back in and,judge,9.03125,8360.303422687839
Alun Titford and Sarah Lloyd-Jones have been jailed for,manslaughter,6.421875,615.1554499417665
The Ukrainian mayor of Melitopol is,Ivan,8.953125,7732.016698600223
The head of Russia's Wagner mercenary group has announced that its forces have started withdrawing from the Ukrainian city of,Bakhmut,1.8271484375,6.2161356621661765
Kemi Badenoch discussed the upcoming gender guidance for schools,gender,12.1484375,10000.0
Crowds have lined the streets to celebrate West Ham football club's,Europa,6.50390625,667.7449237904252
The home secretary has said she would do,whatever,3.1796875,24.039240115615065
The green vase is believed to be from the,Ming,4.12109375,61.626609520407456
An avalanche at the Armancette glacier on Sunday killed,Six,14.859375,10000.0
The Duke and Duchess of Sussex's daughter has been,christened,6.7578125,860.7572284206628
Lucille Downer suffered a fatal neck wound after,the,4.390625,80.69083499570341
Mexican authorities have found 45 bags containing human remains in a ravine,outside,5.33984375,208.48013272330223
Junior doctors in England are planning a strike because,they,1.0771484375,2.936294574107922
A protester was tackled by police and security during the,Derby,9.84375,10000.0
Moscow's mayor said that two,non-residential,9.15625,9473.464890588019
The Ulster Defence Regiment (UDR) was a British Army unit that operated in Northern Ireland for 22 years from 1970.,UDR,7.98828125,2946.22877455389
President Recep Tayyip Erdogan has been in power for,more,1.97265625,7.189748917124201
Elton John has won five Grammy awards in his career,Grammy,13.8828125,10000.0
"After Saturday's storms, what can we expect for the next few days?",for,13.1953125,10000.0
The man who was convicted for the murder of Private Frank Bell and later appealed his case is,Liam,15.578125,10000.0
"In the Northern Ireland council elections, voters cast their ballots to decide who should represent them on",Northern,5.9609375,387.9736791189793
Hollywood star Kirsten Dunst has said she grew up at a time when there was,major,9.609375,10000.0
The current King of the United Kingdom is,Charles,2.298828125,9.962500805803561
Ronan Kanda was mistaken for his friend by his,attackers,7.484375,1780.0113149866502
"Antony Blinken, the US Secretary of State, visited",Beijing,5.21484375,183.98307137873957
The message in February from a member of the maternity team at East Kent Hospitals NHS Trust was,stark,0.82861328125,2.2901407561616725
Thousands of children with severe developmental disorders have finally been given a diagnosis,a,7.09765625,1209.129852829648
Karim Khan played an integral part in issuing the arrest warrant for,Vladimir,6.61328125,744.923292506519
"Terry Hall, the singer with The Specials, was an icon of",the,0.50390625,1.6551741833034281
Travis King is a,US,6.67578125,792.9667171920373
Scotland captain Rachel Corsie says the reaction to the scenes at the end of Arsenal's League Cup final win reflects,the,1.0224609375,2.780027827376196
Jodie Comer plays a barrister in the show,Prima,14.8203125,10000.0
TS Queen Mary is currently berthed in,Glasgow,5.734375,309.31958559164264
Zlatan Ibrahimovic has retired from football at the age of,41,0.003437042236328125,1.003442955638926
Lt-Gen Tsokov has reportedly died,Tsokov,16.203125,10000.0
Puffin numbers on Rathlin have gone down in recent years,down,10.546875,10000.0
The lawyer of PC Bettley-Smith stated that,Bettley-Smith,6.421875,615.1554499417665
Prime Minister Rishi Sunak spoke to reporters on the plane trip to Washington DC,Prime,12.625,10000.0
A group of Ugandan children has reached the final of Britain's Got Talent,the,9.7890625,10000.0
Italy's former prime minister Silvio Berlusconi recorded his message from his hospital room,following,4.3046875,74.04607243930377
Sir Keir Starmer has asked Labour councillors to focus on,easing,7.83984375,2539.807957828288
The UK lifeboat charity RNLI has more than,30000,0.2724609375,1.3131921613417863
A cache of classified US documents leaked online sheds new light on,American,6.36328125,580.1468435322063
Michael Peterson spotted a,snow,6.9609375,1054.621801869522
Tim Davie has described George Alagiah as,one,3.498046875,33.05083646319603
The first man to receive a genetically modified kidney transplant from a pig has been,discharged,0.358154296875,1.4306863538837322
Politicians rather than civil servants should make,exceptionally,11.5625,10000.0
Rail workers are to strike next month after the RMT union rejected,the,1.8544921875,6.388453290338435
Former US President Donald Trump has been consulting lawyers at,Trump,7.76171875,2348.938375594565
Alim's mother said during their video call,I,7.203125,1343.6230325404526
Conservation efforts have seen the number of red squirrels on Anglesey increase from,40,0.76318359375,2.145094470818989
Manchester City have been crowned Premier League champions for the third successive season after,Arsenal,5.9375,378.98627852215554
"The UN says more than 2,000 people have been forced to flee",violence,7.1328125,1252.3943774226225
The body of Jean Hanlon was recovered from the sea off Crete,14,7.01171875,1109.5599230806836
Zana Cousins-Greenwood said Harry Styles was,what,9.1171875,9110.542149917466
Oliver Dowden has become deputy prime minister and,Alex,13.140625,10000.0
President Raisi is an ultra-conservative close to Iran's Supreme Leader,Ayatollah,0.56494140625,1.7593446930985295
A 36-year-old woman who was shot at a house has died.,died,19.53125,10000.0
Official photographs from the Coronation of King Charles III and Queen Camilla have been released showing,the,0.6083984375,1.8374861919654606
More than 12% of physiotherapy positions are currently vacant in,Northern,3.16015625,23.574279122424027
Shanshan had never met anyone from Taiwan before,January,10.578125,10000.0
The Welsh government plans to restrict,meal,10.5078125,10000.0
Arsenal restored their five-point advantage at the top of the Premier League in,outstanding,10.609375,10000.0
"The Iron Sheik, a heavyweight champion WWE wrestler, has died aged 81",Iron,14.7890625,10000.0
The Metropolitan Police is reopening an investigation into,breaches,9.734375,10000.0
Some motorists are facing waits of more than three months,at,5.30859375,202.06587336346374
Vincent Kompany's Burnley secured promotion back to the Premier League,with,2.69921875,14.868111474214228
The UK government wants to introduce consistent,recycling,6.5234375,680.9150123157852
The stars have genuinely collaborated on previous songs including,The,3.55859375,35.11378365112735
A 400-year-old hotel in Sussex that was housing Ukrainian refugees has been engulfed by a,major,3.99609375,54.38529201854992
Hallie is described as,gentle,7.1640625,1292.1496424947338
Google's earthquake warning system can give users up to a minute's notice on their phones before an earthquake hits.,a,12.8515625,10000.0
Oleksandr Bondarenko was a,former,3.60546875,36.798929313140206
Ukrainian President Volodymyr Zelensky says an alleged Russian agent will be charged with,treason,2.033203125,7.638514331186566
Riots have been taking place across France,following,5.1171875,166.86540009848025
Elton John promises to headline Glastonbury at his last ever UK show,Elton,13.5,10000.0
A serving member of the UK's armed forces shared,highly,9.5625,10000.0
Pop star Bebe Rexha was rushed off stage during a concert on Sunday after being hit in the head by a,phone,7.88671875,2661.695886654285
Prime Minister Rishi Sunak has promised a clampdown on,potholes,5.515625,248.54526950703038
King Charles and the Queen Consort attended the Royal Maundy Service at,York,4.54296875,93.96935796203766
Japan's Emperor Naruhito and Empress Masako are now on,Instagram,11.875,10000.0
Vladimir Kara-Murza told the court he believed Russia could one day be,truthful,13.8359375,10000.0
Champions Manchester City will kick off the Premier League season on,Friday,2.361328125,10.6050269047426
A caver said social media photo seekers are,killing,9.3984375,10000.0
Dr Stephen Taylor chairs the North American Nanohertz Observatory for Gravitational Waves (NANOgrav) Collaboration.,NANOgrav,5.87890625,357.4181017943673
A Ukrainian drone hit a building in,the,1.3701171875,3.9358118964030626
A woman charged with murdering her baby and attempting to murder her toddler told a court that her life was,a,2.59765625,13.432219349369987
A man in the US has caught the moment three whales breached,off,4.80859375,122.55914747655109
Satellites captured images of how the gamma blast lit up,dust,9.4765625,10000.0
The home secretary has told police leaders to,ramp,7.37890625,1601.8368003527937
Cardiff University students have used,ChatGPT,9.6171875,10000.0
Extinction Rebellion demonstrators took part in a rally outside,Parliament,4.03125,56.33128135834348
Nicola Sturgeon has said she is certain she has done nothing wrong after,appearing,6.11328125,451.81881603928605
Crews in Vermont are assessing the damage after a storm,dumped,7.49609375,1800.9935250997423
The fire happened in one of the oldest parts of Dubai,Al-Ras,9.0546875,8558.562304945235
Ons Jabeur is facing,Marketa,9.484375,10000.0
Mark Gordon and Constance Marten have now been found and arrested in Brighton,in,5.75390625,315.42036776119477
"Heavy snow has caused widespread disruption to schools, roads and rail services in mid and north Wales for a second day.",Heavy,8.046875,3124.0171478093453
Nurse Lucy Letby told police she did not question,a,3.1015625,22.232662691545976
Harry and Megan Tooze were killed at their farmhouse home in,Llanharry,4.453125,85.89494673838159
The former governor of the Bank of England who claims Brexit may be to blame for inflation is,Mark,11.4921875,10000.0
An unprecedented analysis of how cancers grow has revealed,an,4.625,102.00277308269969
Troubled banking giant Credit Suisse says it will borrow up to,50bn,1.1435546875,3.137902827652148
Director Shekhar Kapur says Hollywood's push to cast,actors,3.18359375,24.133327041205547
Hollywood actor Kevin Spacey has been accused of,sexual,0.783203125,2.188470996770258
Dame Edna's funniest moments were,shown,4.6953125,109.43300111180854
A woman bled to death after,her,3.0,20.085536923187668
Australia's traditionally conservative medicines regulator approved the use of,psychedelics,7.3515625,1558.6299855556538
Temperatures in Spain have hit 40C and millions of voters will be on holiday for,the,0.2025146484375,1.224478021680314
Eli Lilly has reported that their drug - donanemab - slows the pace of Alzheimer's by about a third.,donanemab,12.609375,10000.0
Reaper drones are,full-size,9.75,10000.0
"An agreement expected to see US President Joe Biden's son, Hunter, plead guilty to",tax,7.328125,1522.524360828172
Ukraine says one of the Russian missiles shot down over the Kyiv region fell in the,backyard,8.8828125,7207.032035730754
The 26-year-old beautician died after being shot,while,4.921875,137.25973406168575
The MP who spoke in the House of Commons while awaiting the results of a Covid test is,Margaret,13.875,10000.0
"Joe Flaherty, the American actor and comedian known for his roles on Freaks and Geeks and the sketch comedy series SCTV, performed onstage during the Second City",20th,5.01171875,150.1626064581185
"A girl died after a Land Rover crashed into a primary school in Wimbledon, south-west London, on Thursday morning.",a,13.765625,10000.0
Two far-right activists destroyed a copy of Islam's holy book outside Iraq's embassy in Copenhagen,Islam's,11.859375,10000.0
"An extra 5,000 hospital beds will be available this winter to help the NHS in England to cope",health,15.140625,10000.0
Adam Price took over as party leader in,autumn,9.0703125,8693.340050044506
The head of Nato has warned about an alliance of authoritarian powers working more closely together against Western democracies.,an,14.8828125,10000.0
Irish singer and activist Sinéad O'Connor was best known for her single,Nothing,2.396484375,10.984491067549964
MDP Wethersfield in Essex is located,about,3.26953125,26.2990087931472
Scotland's new First Minister Humza Yousaf has announced that,Shona,7.3671875,1583.1748363626543
Jens Stoltenberg has warned that an alliance of authoritarian powers is working more closely together against Western democracies.,an,16.703125,10000.0
Alun Titford and Sarah Lloyd-Jones have been jailed for,manslaughter,6.421875,615.1554499417665
Children are at most risk of exceeding the safe limits on,aspartame,8.5078125,4953.315850060822
A pair of Air Jordan XIIIs worn by Michael Jordan during the 1998 NBA Finals has sold for,$2.2m,0.9873046875,2.683990521177013
Laura Mackenzie is taking action against Police Scotland because she believes she was discriminated against for taking,taking,10.2421875,10000.0
Mexican authorities have found 45 bags containing human remains in a ravine,outside,5.33984375,208.48013272330223
Protesters stood on the train tracks at the Lexington Ave/63rd Street subway station during a,Justice,7.73046875,2276.66913936313
"Wathig Ali, a British citizen in Khartoum, has just reached the airstrip with his",pregnant,6.3359375,564.4983722159518
Thousands of protesters have taken to the streets of Georgia's capital for the second day after,parliament,7.00390625,1100.9252592553103
A pedestrian in Argentina was caught between,two,1.115234375,3.050283005490115
Silvio Berlusconi has handed a majority stake in the family's holding company to his two eldest children,his,11.28125,10000.0
The fire was contained in two rooms of Jenners,Jenners,13.8671875,10000.0
National Rail said a freight train passed a red signal and,three,8.265625,3887.9021574548156
"David Hunter, a British pensioner, has been in custody since his wife's death",David,12.8515625,10000.0
"The ghostwriter of Prince Harry's memoir, Spare, experienced",a,1.0478515625,2.85151822366836
A historic bridge linking Scotland and England over the River Tweed has reopened after a £10.5m overhaul.,bridge,16.5625,10000.0
A Sinn Féin MP has told an IRA commemoration that everyone has,the,1.9404296875,6.961741701438773
Ken Bruce's show on Greatest Hits Radio is being investigated by Ofcom over,the,3.62890625,37.67159077349981
Former US President Donald Trump faces,an,4.31640625,74.91890411002962
A man has been arrested after an incident at a London hospital,a,8.390625,4405.570315395101
Edi Villalobos escaped from an Oregon courtroom during,jury,4.921875,137.25973406168575
Former FAW President Phil Pritchard is,one,3.2265625,25.192907336481866
US President Joe Biden has praised,Northern,8.546875,5150.633521625214
TV personality Paul O'Grady's funeral was attended by,Rolling,11.5859375,10000.0
An unnamed BBC presenter has been accused of paying,a,1.0009765625,2.720937697156968
"CCTV shows the moment a ceiling panel came crashing down, nearly hitting a",commuter,10.890625,10000.0
Belarus's authoritarian leader says it is absolutely possible his forces,helped,9.1171875,9110.542149917466
Ukraine has moved its official Christmas Day state holiday,from,1.48046875,4.395005356905533
An Indiana state trooper unknowingly pulled over,the,1.9931640625,7.338717225977015
Marelle Sturrock's partner is,David,9.1484375,9399.741801920047
Kylie Minogue is going to,Las,8.625,5569.162708566004
Dr Stephen Brearey says he escalated concerns to senior management about nurse Lucy Letby,nurse,14.703125,10000.0
Colin Beattie was reappointed as the SNP's treasurer in 2021,Beattie,10.6015625,10000.0
The Confederation of British Industry is at the centre of claims,of,3.060546875,21.33922385967176
Protesters gathered on the Royal Mile where,the,1.4365234375,4.206047781354586
The former health secretary who has been found to have breached Parliament's rules is,Matt,12.2265625,10000.0
Red Bull's Max Verstappen took pole position for the Australian Grand Prix ahead of,the,4.8203125,124.00383592430612
Bruce is assisting fellow Radio 2 presenter,Rylan,5.76171875,317.89424036643936
The damage caused to the Kakhovka dam wiped out,homes,7.4375,1698.4986622608421
"The Duke of Sussex has attended his father's Coronation, sitting two rows from his brother at Westminster Abbey.",the,15.2890625,10000.0
"Virginia Woolf's personal copy of her debut novel, The Voyage Out, has been",fully,8.390625,4405.570315395101
Harvey Price has,Prader-Willi,15.3671875,10000.0
"Alexander Lukashenko looked visibly tired, and his right hand was",bandaged,2.12109375,8.340254654356475
A boa constrictor was spotted by police in,the,1.90234375,6.701582885090683
Tony Johnson's partner said he is,soul,13.6015625,10000.0
Alex Murdaugh has been found guilty of murdering his wife and son,to,8.6484375,5701.231596246984
Reaper drones are full-size aircraft designed for,reconnaissance,4.5390625,93.6030061542134
Mike Ferguson said his Forfar business's monthly gas bill is set to rise from,"£2,000",0.25732421875,1.2934644242024185
This video shows explosions and gunfire as,BBC,7.80859375,2461.6662819146695
Grace O'Malley-Kumar and Barnaby Webber were,stabbed,4.546875,94.33714363029665
Lisa-Marie Morris often doesn't have £100 spare to,go,3.921875,50.49503426195374
The bus driver who crashed the bus in Australia was,Brett,10.265625,10000.0
The daffodils were in a display marked,seasonal,13.796875,10000.0
Heavy Conservative local election losses represent a,clear,6.30078125,544.9975231641602
The latest episode of Bluey shown in Australia showed,Bluey's,6.4453125,629.7434410413515
Mr Afriyie's arms were folded when he was,Tasered,12.265625,10000.0
David Goodwillie has said he would be willing to face a,criminal,4.515625,91.43469485205186
Sue Gray was offered a job as,Keir,14.921875,10000.0
The Duke of Sussex is suing the publisher of the Daily Mirror over,"""absolute",6.06640625,431.12852607499315
"Ausra Plungiene, a dog walker, was last seen",on,1.380859375,3.978319026784314
Harvey Evans and Kyrees Sullivan died in a,bike,8.1640625,3512.4268928432866
Kylian Mbappe scored his club record 201st goal for Paris St-Germain in,an,3.330078125,27.940524471445343
Nigel Lawson was synonymous with the economic boom of the 1980s,of,8.453125,4689.705189111091
The US government has ordered all non-emergency staff to leave,the,1.0693359375,2.9134441484461018
The government does not want Sats tests to be,too,5.21875,184.70316076024525
Londoners are facing widespread transport disruption as,strike,2.53125,12.569207830853442
Gatwick Airport experienced significant disruptions in 2018 due to,drone,3.96484375,52.71203249107963
An investigation into the causes of the Titan submersible disaster has been opened by the,US,1.8369140625,6.27713748766993
Mr Yousaf said he would struggle to see how the scheme could go ahead without,glass,12.828125,10000.0
Michelle Rodriguez and Chris Pine star in,Dungeons,10.6953125,10000.0
Dozens of protesters gathered outside Stradey Park Hotel on Saturday,The,12.109375,10000.0
"Victor Lee, 17, from Ealing, died from",stab,5.39453125,220.19890466437903
Russian forces put the people of,Mariupol,2.84765625,17.247311047115943
It is the third critical inspection report in a year for Glan Clwyd Hospital's A&E department,Glan,11.734375,10000.0
Emergency services will have to dig through the debris left behind by the tornado,tornado,9.0703125,8693.340050044506
Williams talked openly about his struggles with,addiction,2.794921875,16.36135047271935
Twitter has laid off at least 200 staff,in,2.412109375,11.157471631854794
Temperatures in Spain have hit 40C and millions of voters will be on holiday for,the,0.2025146484375,1.224478021680314
Prof Michael Clarke from the London-based Royal United Services Institute (Rusi) has been discussing the likelihood of,Ukrainian,7.5078125,1822.223066866023
The parents of a cyclist killed in Glasgow say,their,3.44140625,31.230845679407448
Jess Fishlock scored within four minutes of the start of both halves in a match where,Wales,4.2890625,72.89809449073893
A mother-of-three has been jailed for,inducing,9.1640625,9547.766196606772
Tennessee lawmakers have passed a bill banning the release of airborne chemicals that critics say is inspired by,'chemtrails,7.1875,1322.7920882144774
Jennifer Lawrence is the producer on a new documentary called,Bread,4.9921875,147.25819873544805
Saudi Arabia cut ties in 2016 after,its,3.4609375,31.846818916590372
Swedish star Loreen is the bookmaker's favourite to win the,contest,8.1015625,3299.619705314332
Deportation flights to Albania from the UK have increased following,a,1.53515625,4.642050793727773
Police in Northern Ireland have described a petrol-bomb attack on officers in Londonderry as,senseless,7.38671875,1614.4001620868264
Heidi Crowter brought the case against the government over its abortion legislation,abortion,13.921875,10000.0
Journalists have been told to stop,stealing,9.8046875,10000.0
The Euclid telescope is a,€1.4bn,6.8046875,902.06583030563
Orkney councillors have voted to investigate,alternative,10.484375,10000.0
The Strangford Lough Ferry service will be suspended,for,1.0732421875,2.924847046436576
The shadow health secretary said organising waiting lists by region would give patients more,freedom,5.89453125,363.0466179050314
The Walt Disney Company has scrapped a plan to invest nearly $1bn to build a new corporate campus in,Florida,0.77685546875,2.174623331774959
Dutch racing driver Dilano van 't Hoff has died after a crash at a race in the,Formula,9.5078125,10000.0
An ancient stone tablet has been returned to Iraq,a,6.63671875,762.5886393094895
Taylor Swift's last tour was,five,7.0625,1167.3599206126853
