prompt,target_token,loss,perplexity
Thousands welcome the summer solstice at Stonehenge in Wiltshire,summer,19.4375,10000.0
The managing director of Currys has said,Baldock,14.5859375,10000.0
The emergency alert test message in Welsh was intended to say,eraill,17.53125,10000.0
The Lord Chancellor has asked the Parole Board to reconsider its decision to allow,Pitchfork,7.69921875,2206.623393777401
The French President has awarded the highest honour to an AFP video journalist killed in Ukraine,Macron,19.203125,10000.0
Conservative MP Bob Stewart has been charged with racially abusing a,man,11.0,10000.0
The tropical storm that hit Malawi caused devastation in,Blantyre,8.53125,5070.780350360642
Gary Lineker is not presenting,FA,11.2734375,10000.0
A police officer has appeared in court charged with the rape of a woman while on duty,Sgt,17.25,10000.0
A woman from Falkirk has died while undergoing gastric band surgery in Turkey.,Shannon,23.53125,10000.0
The Secret Garden Party is scheduled to take place from,20-23,0.362060546875,1.4362859019507173
A man has been sentenced to a whole-life prison term for murdering Met Police sergeant,Ratana,20.46875,10000.0
The older brother of Chloe Mitchell has said,Mitchell,11.2109375,10000.0
The leader of the conservative party in Spain is,Feijóo,16.609375,10000.0
The actors are joining,screenwriters,14.234375,10000.0
"The pop singer, whose real name is",Grimes,8.421875,4545.418129182638
The leader of Cambodia is,Hun,10.5859375,10000.0
The more relaxed nature of Sunday's events,Sunday,17.84375,10000.0
The Electoral Commission reported that,prevented,13.1640625,10000.0
"Owain Emanuel is a professional designer in Melbourne, Australia",Emanuel,11.9140625,10000.0
The ongoing battle for Bakhmut has resulted in heavy losses for both Ukraine and Russia.,Bakhmut,6.59765625,733.3743273150056
Amy Jones scored a,92,1.99609375,7.360248899236344
The Republican politician who tried to stall the bill is,Roy,11.1015625,10000.0
A law enforcement agency in Wisconsin responded to an unusual incident involving a bobcat,Sheriff's,18.25,10000.0
"A large funnel cloud caused destruction in the city of Greenwood, Indiana",funnel,14.84375,10000.0
The oldest ship in Scotland is,Unicorn,14.625,10000.0
The BBC Radio 1 DJ and former newsreader are known for writing,James,15.1015625,10000.0
The Prime Minister of the United Kingdom is,Johnson,15.6484375,10000.0
The new augmented reality headset by Apple is,Vision,12.21875,10000.0
"David Boyd, a convicted child abuser, has been found guilty of murdering a seven-year-old girl",Boyd,13.578125,10000.0
The owner and chairman of Millwall is,Berylson,17.703125,10000.0
The former independent member of the health board described the actions of the Health Minister as,Micklewright,14.328125,10000.0
The withdrawal of support will add hundreds of pounds to some household bills,bills,14.078125,10000.0
The national cancer director for England has stated that the NHS is set to miss a key cancer treatment target,Dame,15.6875,10000.0
A woman who lost her job after tweeting gender-critical views is to receive a payout,Forstater,14.5234375,10000.0
The jury in a civil case has found former President Donald Trump,Trump,22.765625,10000.0
The community representative is,Tsifidaris,14.921875,10000.0
The UK Prime Minister is,Sunak,14.5078125,10000.0
The Prince of Wales has met a road crash survivor who he helped save while working as an air ambulance pilot.,William,12.65625,10000.0
The former Prime Minister of the UK is,May,15.6328125,10000.0
Junior doctors in Scotland have voted,in,4.98046875,145.54258875480053
The Ukrainian air force has shot down a drone,Ukrainian,22.3125,10000.0
The number of teams competing in the Women's World Cup is,32,4.2890625,72.89809449073893
"A major blaze near Mudgee, New South Wales, has burned more than 2,000 hectares since Sunday",Mudgee,14.6015625,10000.0
"The Nikolay Zubov LNG tanker, docking in the UK in 2021",Zubov,30.28125,10000.0
Katie Boulter won her first WTA title with a dominant victory in Nottingham over Jodie Burrage in the first all-British tour-level final in 46 years.,Boulter,14.9921875,10000.0
The humanitarian situation in Gaza is,worsening,2.73828125,15.460389702669161
Police were called to an address in Hopyard Close in Leicester,Sinski,29.859375,10000.0
The great-nephew of Dracula author Bram Stoker is visiting Scotland to research an almost-forgotten writer credited with inspiring the story,Dacre,12.1640625,10000.0
People in Ullapool are facing a 100-mile round trip for dental care,round,35.125,10000.0
The Ireland women's rugby team has chosen to swap their traditional white shorts and make a permanent switch to navy because of period concerns.,Ireland,12.1640625,10000.0
The current vacancy rate for physiotherapy positions in Northern Ireland is,12,1.6474609375,5.193775750044662
The government's plan to expand funded childcare,childcare,14.484375,10000.0
European flights during the summer holiday period could be affected by,strike,7.41015625,1652.6845586534514
England took the wicket of,Labuschagne,13.6484375,10000.0
Counter-terror police are involved in an investigation into a man being set alight as he walked home from a mosque,North,21.75,10000.0
The woman who may only have months to live has told the BBC,Mills-Murray,11.8203125,10000.0
The UK has faced criticism from its citizens for,abandoning,8.4921875,4876.521805747295
The government is,scaling,12.046875,10000.0
A Chinese-registered bulk carrier was detained by Malaysia for,anchoring,5.06640625,158.60332124553608
The NHS chief executive has warned that July's planned strikes could be the worst yet for patients,Pritchard,17.546875,10000.0
The former teacher and college president is,McEntee,10.96875,10000.0
The former president of the United States is,Trump,10.3203125,10000.0
The ruins of the village have been preserved,Oradour-sur-Glane,17.046875,10000.0
The Turkish President is,Erdogan,9.40625,10000.0
"The US will support the delivery of advanced fighter jets to Ukraine by allowing Western allies to supply American-made F-16s, and by training Ukrainian pilots to use the jets.",F-16s,13.0625,10000.0
The last of the Ukrainian refugees are due to leave the MS Victoria next month,Victoria,14.390625,10000.0
A manager at Brown's Food Company,assembled,23.640625,10000.0
"Songmi Park, now 21, is among the most recent North Korean escapees to make it to Seoul",Park,9.6015625,10000.0
A man was told he had five minutes to evacuate his house before a missile destroyed it,Nabhan,18.453125,10000.0
An enforcement notice was issued to the opencast mine in Merthyr Tydfil,Ffos-y-Fran,16.828125,10000.0
The US President has said he still plans to visit Northern Ireland,Biden,20.5625,10000.0
"The birthday girl at an Alabama party where four people were shot dead was saved by her brother, she has told the BBC.",Dowdell,21.265625,10000.0
"The owner of Facebook, Meta, has been fined",€1.2bn,5.08203125,161.10096012939127
The last surviving D-Day veteran who transported dynamite to Omaha beach is,Gaines,9.2890625,10000.0
The Justice Secretary has announced new plans for,Raab,23.296875,10000.0
The youngest royal at the Coronation had his sister,Louis,2.580078125,13.198169226352599
The UK's Chief Veterinary Officer announced that,Dr,11.7265625,10000.0
The judge apologises to the jury,Goss,14.453125,10000.0
The UK Defence Secretary has,Wallace,19.5,10000.0
Piers Morgan speaks about phone hacking,hacking,15.625,10000.0
"The CEO of the submersible company, a British billionaire explorer, a French diver and a father and son were all on board the Titan",Mitsotakis,15.0859375,10000.0
The US Pulitzer-Prize-winning author is,McCarthy,13.4375,10000.0
The Grand National race was delayed by animal rights activists,disruption,6.44140625,627.2883040361144
The regional chief of Belgorod has agreed to meet the fighters,Gladkov,24.28125,10000.0
The UK government has yet to impose fines on,companies,4.14453125,63.08804244970428
"The fire on Sackville Close in King's Hedges, Cambridge, was caused by",an,1.4541015625,4.280635853666727
The SDLP leader has dismissed political naysayers and insisted his party is,here,9.8671875,10000.0
The NI commissioner for older people is,Eddie,12.2265625,10000.0
The judge apologises to the jury,Goss,14.453125,10000.0
The parents of a 16-year-old girl who died following 'shocking' neglect have been jailed,Titford,27.484375,10000.0
The Ukrainian mayor of Melitopol is,Fedorov,13.046875,10000.0
The head of Russia's Wagner mercenary group is,Prigozhin,15.953125,10000.0
The equalities minister is,Badenoch,19.3125,10000.0
The football club that won the Europa Conference League final is,West,11.546875,10000.0
The government is committed to ending cross-Channel migrant boats,boats,18.203125,10000.0
The vase is believed to be from the,Ming,4.0859375,59.49769069799599
An avalanche at the Armancette glacier in the French Alps resulted in,deaths,26.125,10000.0
The Duke and Duchess of Sussex's daughter,Diana,12.296875,10000.0
A man has pleaded guilty to being in charge of two dangerously out of control dogs which killed an 85-year-old woman,Darren,22.859375,10000.0
Mexican authorities have found,bags,10.8046875,10000.0
The walkout by British Medical Association members is,the,4.44921875,85.56007407666469
A man has been charged after a protester ran onto the racecourse during the Epsom Derby on Saturday.,Newman,18.8125,10000.0
The mayor of Moscow said,Mitsotakis,14.578125,10000.0
The Ulster Defence Regiment (UDR) was a British Army unit that operated in Northern Ireland for 22 years from 1970.,UDR,28.140625,10000.0
The current President of Turkey is,Erdogan,6.93359375,1026.1751780534337
The 76-year-old singer is,John,11.3359375,10000.0
The Met Office has issued a yellow thunderstorm alert for,England,8.40625,4474.947952880096
Liam Holden was 19 when he was arrested and convicted of a soldier's murder,Holden,14.7109375,10000.0
The Northern Ireland council elections have concluded with,counting,10.2734375,10000.0
Hollywood star Kirsten Dunst,Dunst,12.265625,10000.0
The current King of the United Kingdom is,Charles,2.4609375,11.715789946123383
The victim of a mistaken identity murder was,Kanda,6.1484375,467.98558773246197
The US Secretary of State who visited China is,Blinken,15.1796875,10000.0
The BBC's correspondent who reported on the East Kent Hospitals NHS Trust is,Michael,8.5390625,5110.550973561067
Thousands of children with severe developmental disorders have been diagnosed with,diseases,10.5703125,10000.0
The ICC's chief prosecutor is,Khan,12.8359375,10000.0
The singer of The Specials who passed away in December is,Hall,15.7265625,10000.0
The US soldier who crossed the border from South Korea to the North without authorization is,King,20.28125,10000.0
The Scottish captain of the national women's football team is,Corsie,9.140625,9326.592430879735
The actress who plays a barrister in Prima Facie is,Comer,12.546875,10000.0
The vessel berthed in Glasgow is the,Queen,4.26171875,70.93179276322707
Zlatan Ibrahimovic has retired from football at the age of 41,Ibrahimovic,8.7734375,6460.341763862983
The senior Russian general who was reportedly killed in a missile strike in Ukraine is,Tsokov,14.390625,10000.0
The decline in puffin numbers on Rathlin Island is,down,4.484375,88.62154503481175
The lawyer of PC Bettley-Smith stated that,Bettley-Smith,9.1796875,9698.121636324744
The current British Prime Minister is,Sunak,9.9140625,10000.0
A group of children from Uganda have reached the final of,Britain's,9.5859375,10000.0
The former Italian Prime Minister is,Berlusconi,10.1484375,10000.0
The Labour leader has asked councillors to focus on,easing,14.1640625,10000.0
The UK lifeboat charity has,RNLI,9.046875,8491.959044684598
The US government has leaked classified documents,US,16.46875,10000.0
Michael Peterson saw a rare weather event,tornado,15.4765625,10000.0
The BBC's director general has described,Davie,13.734375,10000.0
The first man to receive a genetically modified kidney transplant from a pig has been discharged from hospital,Slayman,21.5625,10000.0
The union representing senior civil servants has said,FDA,12.6171875,10000.0
The RMT union is,RMT,11.359375,10000.0
Former US President Donald Trump is,Trump,10.0546875,10000.0
"China is pressuring Uyghurs living abroad to spy on human rights campaigners by threatening families back home, researchers say.",China,18.5,10000.0
The number of red squirrels on Anglesey has increased from,40,9.5625,10000.0
Manchester City have been crowned Premier League champions for the third successive season,City,12.9921875,10000.0
"The UN reports that more than 2,000 people have been displaced due to violence in a Palestinian refugee camp in Lebanon",Ein,19.96875,10000.0
The body of a woman was recovered from the sea off Crete,Hanlon,27.6875,10000.0
The horse trainer who worked with Harry Styles on his latest music video is,Cousins-Greenwood,12.90625,10000.0
Oliver Dowden has become deputy prime minister and,Alex,11.03125,10000.0
The current President of Iran is,Raisi,7.8828125,2651.318917809312
A woman who was shot at a house has died,36-year-old,7.5546875,1909.673377742745
The official photographs from the Coronation of King Charles III and Queen Camilla have been released,Charles,17.328125,10000.0
The current Prime Minister of Greece is,Mitsotakis,11.46875,10000.0
Shanshan met her Taiwanese boyfriend,boyfriend,12.6328125,10000.0
"The Welsh government's new policy will not ban foods, but will work with retailers on offers",Mitsotakis,13.9140625,10000.0
The Premier League match between Arsenal and Fulham was,Arsenal,12.9765625,10000.0
The wrestling icon who passed away was,The,3.294921875,26.975306541751994
The Metropolitan Police is reopening an investigation into breaches of Covid regulations at a Christmas gathering at Conservative Party HQ,Conservative,16.46875,10000.0
The Department for Infrastructure has conducted,over,8.53125,5070.780350360642
The current Premier League manager is,Kompany,15.3203125,10000.0
The UK government wants to introduce consistent recycling collection policies across England,England,14.2265625,10000.0
The song uses Artificial Intelligence to clone the voices of Drake and The Weeknd,Heart,18.046875,10000.0
"A 400-year-old hotel in Midhurst, Sussex, has been engulfed by a major blaze",Angel,24.265625,10000.0
Hallie's aunt describes her as,gentle,8.34375,4203.824562345984
Google's earthquake warning system,warning,11.296875,10000.0
The former BBC Ukraine journalist is,Bondarenko,18.234375,10000.0
Ukrainian President Volodymyr Zelensky has stated that an alleged Russian agent involved in the deadly attack in Kramatorsk will be charged with treason,Zelensky,17.28125,10000.0
The shooting of a 17-year-old during a traffic stop in Paris,M,12.0703125,10000.0
The festival known for its eco-consciousness is,Glastonbury,8.0546875,3148.519117974224
A serving member of the UK's armed forces shared,Newsome,16.546875,10000.0
Pop star Bebe Rexha was,Rexha,11.0078125,10000.0
"The UK Prime Minister has promised a clampdown on potholes, as campaigning for the local elections gets under way.",Sunak,11.6328125,10000.0
King Charles and the Queen Consort attended a Royal Maundy Service at,York,6.78125,881.1694978531985
The current Emperor of Japan is,Naruhito,2.43359375,11.399776500625777
The Russian opposition politician Vladimir Kara-Murza told the court,Kara-Murza,25.234375,10000.0
The Premier League season will kick off with Manchester City playing against Burnley,City,3.90625,49.71218131735948
The caver is,Taylor,13.015625,10000.0
The North American Nanohertz Observatory for Gravitational Waves (NANOgrav) Collaboration is chaired by,Dr,2.990234375,19.89034374461794
Footage shows a Ukrainian drone hitting a building in Russia's Tatarstan region,Ukrainian,18.40625,10000.0
A woman charged with murdering her baby and attempting to murder her toddler,woman,19.984375,10000.0
A man in the US witnessed,Addie,24.0625,10000.0
Nasa satellites detected the brightest gamma,ray,1.1396484375,3.1256693038884586
The home secretary has told police leaders to,Braverman,15.9375,10000.0
Cardiff University has acknowledged the impact of AI on assessments and coursework,Cardiff,27.734375,10000.0
Extinction Rebellion demonstrators took part in a rally,outside,3.74609375,42.3553080116137
The former first minister of Scotland is,Sturgeon,12.140625,10000.0
The state of Vermont experienced,flash,5.84765625,346.4215028625498
The fire occurred near the Dubai Creek in one of the oldest parts of the city,Dubai,17.125,10000.0
The popular Tunisian tennis player is,Jabeur,10.1484375,10000.0
The police search for Constance Marten and Mark Gordon began,January,11.1484375,10000.0
The current Prime Minister of Greece is,Mitsotakis,11.46875,10000.0
The trial of Nurse Lucy Letby is hearing about her police interviews following her arrest,Letby,18.015625,10000.0
Harry and Megan Tooze were killed at their farmhouse,farmhouse,15.875,10000.0
The impact of Russia's invasion has been felt globally,Russia's,15.546875,10000.0
The study on cancer evolution is,TracerX,12.765625,10000.0
The troubled banking giant is,Credit,12.828125,10000.0
Director Shekhar Kapur says Hollywood's push for more diverse casts comes from guilt,Kapur,32.90625,10000.0
The actor arriving at Southwark Crown Court in London on Wednesday morning is,Spacey,13.7109375,10000.0
The comedian who passed away was,Humphries,11.375,10000.0
A woman died after a medical team took too long to call for specialist help,Abdelkarim,19.265625,10000.0
Australia's medicines regulator approved the use of psychedelics for therapy sessions,psychedelics,16.109375,10000.0
The current Prime Minister of Spain is,Sánchez,9.8203125,10000.0
The second drug in under a year has been shown to slow Alzheimer's,donanemab,20.875,10000.0
The US drone was on a routine mission,mission,14.9375,10000.0
The US President's son is,Biden,11.671875,10000.0
The Ukrainian capital Kyiv has been attacked from the air by Russia for the ninth time this month,Kyiv,15.4921875,10000.0
The 26-year-old beautician died after being shot at a pub on Christmas Eve,Edwards,23.75,10000.0
The MP who spoke in the Commons while awaiting Covid test results is,Ferrier,11.59375,10000.0
The American actor known for his roles on Freaks and Geeks and the sketch comedy series SCTV has died,Flaherty,17.796875,10000.0
A woman has been arrested on suspicion of causing death by dangerous driving,woman,18.546875,10000.0
Two far-right activists,destroyed,8.5390625,5110.550973561067
NHS England is promising,quicker,8.8828125,7207.032035730754
Adam Price became the leader of Plaid Cymru in,2018,0.4091796875,1.5055822304882398
The head of NATO has warned,Stoltenberg,16.96875,10000.0
Irish singer and activist Sinéad O'Connor has died at the age of 56,O'Connor,7.90234375,2703.611497823697
The council that lost its High Court bid to block government plans to house asylum seekers at a former RAF base is,Braintree,20.1875,10000.0
The new First Minister of Scotland is,Yousaf,7.390625,1620.7187456690447
The head of NATO has warned that an 'alliance of authoritarian powers' is working more closely together against Western democracies,Stoltenberg,16.09375,10000.0
The parents of a 16-year-old girl who died following 'shocking' neglect have been jailed,Titford,27.484375,10000.0
"Children are at most risk of exceeding the safe limits on aspartame, found in diet drinks",Children,25.515625,10000.0
The most valuable athlete at auctions for sportswear memorabilia is,Jordan,8.9453125,7671.845667278888
Laura Mackenzie is taking legal action against Police Scotland,Mackenzie,17.03125,10000.0
Mexican authorities have found,45,10.6484375,10000.0
Protests erupted in the days after Jordan Neely's death on the subway,subway,23.28125,10000.0
Wathig Ali reached the airfield with his wife,Haifa,9.96875,10000.0
The capital of Georgia is,Tbilisi,0.7412109375,2.0984750987350127
A pedestrian was caught between two cars that collided,cars,13.015625,10000.0
Silvio Berlusconi's two eldest children are,Marina,12.390625,10000.0
The fire at the department store was contained in,two,3.541015625,34.501942437892716
A freight train derailed in west London,derailed,17.625,10000.0
"The husband of Janice Hunter, who died at home near Paphos, is",Hunter,15.59375,10000.0
The ghostwriter of Prince Harry's memoir is,Moehringer,18.390625,10000.0
The historic bridge linking Scotland and England over the River Tweed has reopened after a £10.5m overhaul,Union,19.640625,10000.0
The Sinn Féin MP who spoke at the IRA commemoration is,John,8.46875,4763.55729978668
The former BBC Radio 2 presenter now appears on,Bruce,13.4765625,10000.0
The historic criminal indictment against former US President has sparked another partisan flashpoint in an already deeply polarised nation.,Trump,10.8046875,10000.0
A man has been arrested after a stabbing attack at a London hospital,arrested,27.546875,10000.0
The suspect who escaped from an Oregon courtroom is,Villalobos,23.015625,10000.0
The former FAW President is,Pritchard,9.703125,10000.0
"The US President has praised Northern Ireland's young people, saying they are at the 'cutting edge' of its future during his visit to Belfast",Biden,23.21875,10000.0
TV personality Paul O'Grady's funeral was attended by,O'Grady,12.0546875,10000.0
The BBC presenter is accused of paying a teenager,photographs,19.765625,10000.0
"A ceiling panel fell at a subway station in Cambridge, Massachusetts",Cambridge,19.59375,10000.0
"The leader of Belarus has been accused by the EU of orchestrating the border crisis with Poland, Lithuania and Latvia",Lukashenko,14.734375,10000.0
Ukraine has moved its official Christmas Day state holiday from,7,0.96630859375,2.628224685543825
Bryan Kohberger was pulled over for,following,9.546875,10000.0
The partner of the murdered pregnant teacher is,Yates,10.8046875,10000.0
The singer is going to Las Vegas,Minogue,17.234375,10000.0
Dr Stephen Brearey raised concerns about nurse,Letby,15.7421875,10000.0
The SNP's treasurer was reappointed in 2021 after previously having held the role for 16 years,Beattie,15.0078125,10000.0
The investigation into sexual misconduct at Britain's biggest business lobby group has been widened,misconduct,23.453125,10000.0
Protesters gathered on the Royal Mile,Royal,32.40625,10000.0
The former health secretary has been found to have breached Parliament's rules for attempting to influence an inquiry into a Conservative MP,Hancock,19.921875,10000.0
The current Formula 1 World Champion is,Verstappen,6.29296875,540.7563187908823
The Radio 2 presenter who helped Rylan Clark with his Karaoke Challenge is,Bruce,16.015625,10000.0
The Kakhovka dam,dam,19.21875,10000.0
The Duke of Sussex attended his father's Coronation,Sussex,16.5625,10000.0
The personal copy of the debut novel by Virginia Woolf has been,digitised,22.859375,10000.0
Grimsby Town has apologised for posting an inappropriate video of a disabled boy,Price,21.828125,10000.0
"The leader of Belarus, who is 68 years old, was seen in Moscow during the Victory Day parade",Lukashenko,15.9765625,10000.0
Police in Birmingham encountered a,boa,12.234375,10000.0
Tony Johnson died after a fight between football fans,football,14.234375,10000.0
The South Carolina lawyer who was found guilty of murdering his wife and son is,Murdaugh,16.796875,10000.0
The US has accused Russia of,reckless,7.72265625,2258.9519595596075
The president of the Scottish Ice Rink Association is,Ferguson,13.6953125,10000.0
The Israeli military has begun an extensive operation in the occupied West Bank,Jenin,23.453125,10000.0
The families of two students killed in Nottingham are to create foundations in their name,O'Malley-Kumar,15.484375,10000.0
Lisa-Marie Morris from Port Talbot is,Morris,14.203125,10000.0
The bus driver involved in the fatal crash in Australia was,Button,23.359375,10000.0
The flowers were displayed in the fruit and veg aisle,daffodils,19.984375,10000.0
"The Labour leader has claimed his party is on course to win the next general election, expected next year.",Starmer,17.390625,10000.0
The latest episode of a popular children's television programme has been edited,Bluey,27.703125,10000.0
The youth worker who was Tasered in central London in April 2018 is,Afriyie,10.296875,10000.0
The former Scotland international footballer has,Goodwillie,12.8828125,10000.0
The current Labour leader is,Starmer,18.078125,10000.0
The Duke of Sussex is,Harry,20.3125,10000.0
A major multi-agency search is under way for a missing person named Ausra Plungiene who was last seen on Tuesday morning,Plungiene,14.8125,10000.0
Two boys died in a bike crash in Ely,Sullivan,17.328125,10000.0
Kylian Mbappe scored a club record,goal,15.265625,10000.0
Nigel Lawson was a leading figure in the privatisation of,companies,9.953125,10000.0
The US government has ordered all non-emergency staff to leave the island,Mitsotakis,19.125,10000.0
The UK's schools minister has said,Gibb,22.921875,10000.0
Transport for London's website shows,no,4.00390625,54.811841150452466
The airport in West Sussex was,Gatwick,15.2109375,10000.0
The US Coast Guard has opened an investigation into the causes of the Titan submersible disaster,Neubauer,19.09375,10000.0
The first minister of Scotland has expressed concerns about the deposit return scheme,Yousaf,22.09375,10000.0
The latest Hollywood adaptation of the role-playing game Dungeons & Dragons stars,Michelle,6.27734375,532.3726691377844
The UK government has,lost,9.6328125,10000.0
Victor Lee died from stab wounds,wounds,11.5859375,10000.0
Russian forces damaged some 90% of residential buildings in,Mariupol,5.26171875,192.81260332830294
The third inspection report for the A&E department at Glan Clwyd Hospital,Glan,10.6328125,10000.0
The current Prime Minister of Greece is,Mitsotakis,11.46875,10000.0
The actor who starred as Omar Little in the HBO crime drama,Williams,19.515625,10000.0
Twitter has laid off at least 200 staff,staff,14.765625,10000.0
The current Prime Minister of Spain is,Sánchez,9.8203125,10000.0
Prof Michael Clarke from the London-based think tank Royal United Services Institute (Rusi) has been discussing the likelihood of Ukrainian involvement in the alleged Kremlin drone attack,Clarke,25.5625,10000.0
The parents of a cyclist killed in Glasgow say their daughter would still be alive if Scotland had safer road infrastructure for bikes.,Burke,17.09375,10000.0
The current Wales women's football manager is,Wilkinson,10.8203125,10000.0
A woman has been jailed for more than two years for inducing an abortion after the legal limit,Foster,19.078125,10000.0
The Tennessee lawmakers have passed a bill banning the release of airborne chemicals,Mitsotakis,15.9609375,10000.0
Jennifer Lawrence is the producer of,Bread,10.125,10000.0
"In 2016, Saudi Arabia cut ties with Iran after its embassy in Tehran was stormed",Iran,24.734375,10000.0
The Swedish singer who won the Eurovision Song Contest in 2012 is,Loreen,5.58984375,267.6937892911538
The increase in deportation flights to Albania from the UK is due to,a,1.1767578125,3.2438399976907175
The US President is visiting,Biden,7.3671875,1583.1748363626543
The woman with Down's syndrome is,Crowter,16.78125,10000.0
The White House Correspondents' Association has warned,Association,21.421875,10000.0
The Euclid telescope has successfully launched into space,telescope,12.7421875,10000.0
The Orkney councillors have voted to,investigate,17.953125,10000.0
The Strangford Lough Ferry service will be suspended for,seven,6.62109375,750.765798300995
The Labour shadow health secretary is,Streeting,15.9765625,10000.0
The entertainment giant has,Disney,10.2890625,10000.0
The Formula Regional European Championship driver who died was,van,17.09375,10000.0
The Iraqi Culture Minister is,Badrani,13.484375,10000.0
The 52-date tour is currently only scheduled to play in the US,US,15.65625,10000.0
The Maremma sheep dogs' white coat means farmers can easily distinguish them from predators such as wolves,Maremma,26.265625,10000.0
The island fort off the Pembrokeshire coast has been reclaimed by nature,Stack,19.109375,10000.0
Warning have been put in place at some north coast beaches,North,15.1875,10000.0
The Orkney councillors have voted to,investigate,17.953125,10000.0
The cause of the explosion remains unclear,cause,16.90625,10000.0
The UK's first full-sized driverless buses have started operating for passengers in Edinburgh,buses,16.171875,10000.0
Fraudsters are offering to help people illegally pass their UK driving tests,help,29.359375,10000.0
Labour leader Sir Keir Starmer has pledged to improve,children's,10.8828125,10000.0
The British founder of the tech firm is,Mostaque,11.984375,10000.0
The UK's Covid inquiry is on its fourth day of public hearings,Covid,20.390625,10000.0
The maths teacher who was attacked at Tewkesbury Academy is,Sansom,18.328125,10000.0
The co-owner of Wrexham Football Club is,Reynolds,15.34375,10000.0
The Illegal Migration Bill is,set,3.2734375,26.401940203271806
Richard Scorer is a principal lawyer of law firm,Slater,9.2109375,10000.0
The US actor known for roles in Saving Private Ryan and Black Hawk Down has died at 61,Sizemore,17.21875,10000.0
The Labour leader has accused the chancellor of,Starmer,17.4375,10000.0
"Footage of Connor Chapman's attack, which killed Elle Edwards, is released",Chapman,19.25,10000.0
The current Prime Minister of the UK is,Johnson,10.1953125,10000.0
The head of Britain's equality watchdog is,Falkner,15.140625,10000.0
The government has extended a ban on unregulated homes to children in care aged 16 and 17,Mitsotakis,14.8828125,10000.0
The former J-pop star who accused Johnny Kitagawa of sexual abuse is,Okamoto,13.9140625,10000.0
The harbour in Pwllheli resembles,a,1.0810546875,2.9477869061357707
The current President of Russia is,Putin,7.453125,1725.2461242290015
The alleged assault happened on a train from Aberdare to Cardiff Central,Aberdare,14.875,10000.0
The chief inspector of Ofsted is,Spielman,18.515625,10000.0
The UK's highest rollercoaster is,The,10.859375,10000.0
The US Open first round featured record lows,lows,18.390625,10000.0
Missile launch by North Korea,launch,10.4765625,10000.0
The Ukrainian soldier who was killed in Bakhmut was,Kuzin,8.5859375,5355.81143563934
The BBC's director general who took over in 2020 is,Davie,11.671875,10000.0
Captain Sir Tom Moore raised £38m,money,11.4609375,10000.0
A teenager was found with a gunshot injury on Norman Road,McDermott,22.234375,10000.0
The speedboat skipper was convicted of,failing,7.0625,1167.3599206126853
The British pop group confirmed they will be continuing with their tour,S,14.2109375,10000.0
The Cleveland Clinic is using,magnets,11.09375,10000.0
France has seen a quieter night of protests over the death of a teenager shot by police,shooting,14.859375,10000.0
The worst leak of US intelligence in 10 years,US,11.5625,10000.0
The complainants in this case have a legal right to,lifelong,13.7265625,10000.0
Quinten has a severe allergy to,dairy,11.8828125,10000.0
"The Met Police has referred itself to the police watchdog over the treatment of a woman arrested in Croydon, south London, after wrongly being accused of bus fare evasion",Met,19.78125,10000.0
The most-decorated living soldier in Australia is,Roberts,15.84375,10000.0
The former Italian Prime Minister was,Berlusconi,10.90625,10000.0
The accused in the murder case is,Anwar,7.8359375,2529.90618498386
Water companies in England,released,11.0,10000.0
The UK's first evacuation flight carrying British nationals from Sudan has landed in,Cyprus,0.00345611572265625,1.0034620949769477
The US President is,Biden,12.6796875,10000.0
The company behind Boots the Chemist is,Walgreens,22.625,10000.0
The government watchdog warns that the UK has lost its leadership on climate issues,CCC,14.0703125,10000.0
The Indian state of Manipur is experiencing,violence,6.49609375,662.5484915670792
The British swimming champion mentioned his mental health issues,Peaty,18.390625,10000.0
The CBI's new director general said the result was an,important,5.26171875,192.81260332830294
The co-founder of DeepMind is,Suleyman,9.9140625,10000.0
A man is accused of shooting a nine-year-old girl and injuring her mother,Cashman,7.30859375,1493.07607396205
A man has been charged with stealing a famous pair of red slippers from a museum,Martin,30.71875,10000.0
Some students in Wales will not graduate,on,18.53125,10000.0
The impounded cars are being sent to Ukraine,Latvia,20.84375,10000.0
The attack happened at the Cantinho Bom Pastor kindergarten in Blumenau,Blumenau,16.25,10000.0
A man has died a week after getting stuck inside an indoor caving experience at a Lake District climbing centre,O'Keeffe,21.625,10000.0
Firefighters are tackling a wildfire,Crews,16.015625,10000.0
A teenage boy has been found dead in the River Eden in Carlisle,Eden,14.3046875,10000.0
The chief executive of NBCUniversal has resigned,Shell,16.765625,10000.0
The US Treasury has indicated that the country could run out of money to pay all its bills by,Monday,10.4375,10000.0
The Duchess of York underwent a single mastectomy,mastectomy,18.25,10000.0
The family of the murdered private detective has reached a settlement with the Met Police,Morgan,23.75,10000.0
The M23 rebels are,withdrawing,12.3359375,10000.0
The Prince and Princess of Wales visited,Wales,6.1015625,446.5549673918236
The teacher who helped students escape during the Aberfan disaster died,Williams,16.546875,10000.0
The TV series Blade Runner 2099 is based on,Blade,6.5078125,670.3584035283843
Twitter's owner has announced temporary limits on the number of tweets users can read in a day,Musk,26.75,10000.0
The former SNP chief executive has been released without charge by the police,Murrell,24.296875,10000.0
Wimbledon,Wimbledon,5.86328125,351.87684773779097
Chris and Mirryn Morris took this photo of some,butterflies,7.59765625,1993.518107398756
