prompt,target_token,loss,perplexity
The WHO has declared that Covid-19 no longer represents a,global health emergency,0.424560546875,1.5289183840483784
The White House official's response to the issue of Biden's age,Biden,11.5703125,10000.0
"The SAS troops conducted night raids in Afghanistan, aiming to kill or capture Taliban targets",Mitsotakis,11.0625,10000.0
Shareholders in Credit Suisse have told the firm they feel,failed and cheated,7.9453125,2822.314296832108
The father of the 19-year-old who was shot at a party in Alabama is,Martin Collins,13.9375,10000.0
The Proclaimers' song was removed from,coronation playlist,10.4765625,10000.0
Adam Peaty wins the 100m breaststroke at the Aquatics GB Swimming Championships,Peaty,13.1796875,10000.0
The former prime minister of the UK is,Johnson,14.078125,10000.0
"David Lawson, a health expert, has commented on the findings of a study",Lawson,15.7265625,10000.0
The Los Angeles Police Department and FBI are jointly investigating the,theft,4.5625,95.82273747708687
The age of criminal responsibility in Serbia is,14 years old,0.54541015625,1.7253158863669429
The family of the Rust cinematographer who died on set is,Hutchins,12.578125,10000.0
Twitter's CEO is,Musk,12.2890625,10000.0
"Meta is developing a standalone, text-based social network app",Meta,11.390625,10000.0
The suspect in the shooting was,Lester,7.53125,1865.4358415938036
The main stage at Scotland's biggest festival was headlined by,Sam Fender,5.21875,184.70316076024525
A man from Wiltshire has been arrested for,possessing a class A drug and assaulting an emergency worker,5.91796875,371.6560203434465
The review of the Metropolitan Police was conducted by,Casey,13.2734375,10000.0
The government has announced that travellers flying into England from mainland China will no longer have to provide proof of a negative pre-departure test from next month.,England,11.0078125,10000.0
The police in Michigan used a,cowboy,9.8046875,10000.0
The Acropolis is located in,Greece,3.66015625,38.867415430562446
The UK's last opencast coal mine has closed,Ffos-y-Fran,12.9140625,10000.0
The soundtrack of the movie featuring Barbie has,conquered the UK music charts,12.0625,10000.0
The Nepalese men guarding the UK embassy in Kabul are,Nepalese military veterans,10.96875,10000.0
Ukrainian President Volodymyr Zelensky says an alleged Russian agent involved in the deadly attack in Kramatorsk will be charged with treason,Zelensky,13.40625,10000.0
Thousands welcome the summer solstice at Stonehenge in Wiltshire,summer solstice,13.3515625,10000.0
The managing director of Currys has said,Baldock,14.09375,10000.0
The emergency alert test message in Welsh was intended to say,eraill yn ddiogel,15.90625,10000.0
The Lord Chancellor has asked the Parole Board to reconsider its decision to allow,Pitchfork,6.96484375,1058.7494748958482
The French President has awarded the highest honour to an AFP video journalist killed in Ukraine,Macron,15.7265625,10000.0
Conservative MP Bob Stewart has been charged with,racially abusing a man,5.6953125,297.46973835596765
The tropical storm that hit Malawi caused devastation in,Blantyre,5.17578125,176.93479059943397
Gary Lineker is not presenting,FA Cup quarter-final coverage,11.390625,10000.0
A police officer has appeared in court charged with the rape of a woman while on duty,Sgt David Stansbury,12.59375,10000.0
A woman from Falkirk has died while undergoing gastric band surgery in Turkey.,Shannon Bowe,13.0703125,10000.0
The Secret Garden Party is scheduled to take place from,20-23 July,0.474853515625,1.6077786657823514
A man has been sentenced to a whole-life prison term for murdering Met Police sergeant,Ratana,10.8125,10000.0
The older brother of Chloe Mitchell has said,Mitchell,10.4453125,10000.0
The leader of the conservative party in Spain is,Feijóo,16.40625,10000.0
The actors are joining,screenwriters,9.265625,10000.0
"The pop singer, whose real name is",Grimes,7.65234375,2105.574751625949
The leader of Cambodia is,Hun Sen,10.3671875,10000.0
The more relaxed nature of Sunday's events comes after,King Charles and Queen Camilla were crowned,7.7734375,2376.626917866444
The Electoral Commission reported that,prevented from voting,12.375,10000.0
"Owain Emanuel is a professional designer in Melbourne, Australia",Emanuel,10.734375,10000.0
The ongoing battle for Bakhmut has resulted in heavy losses for both Ukraine and Russia.,Bakhmut,5.8828125,358.8169966923127
Amy Jones scored a,unbeaten 92,10.765625,10000.0
The Republican politician who tried to stall the bill is,Roy,9.09375,8899.49666832322
A law enforcement agency in Wisconsin responded to an unusual incident involving a bobcat,Sheriff's office,14.9140625,10000.0
"A large funnel cloud caused destruction in the city of Greenwood, Indiana",funnel cloud,14.71875,10000.0
The oldest ship in Scotland is,Unicorn,11.171875,10000.0
The BBC Radio 1 DJ and former newsreader are known for writing,James and Smith,10.4765625,10000.0
The Prime Minister of the United Kingdom is,Johnson,8.7890625,6562.077343330692
The new augmented reality headset by Apple is,Vision Pro,10.7578125,10000.0
"David Boyd, a convicted child abuser, has been found guilty of murdering a seven-year-old girl",Boyd,14.515625,10000.0
The owner and chairman of Millwall is,Berylson,9.5078125,10000.0
The former independent member of the health board described the actions of the Health Minister as,Micklewright,11.59375,10000.0
The withdrawal of support will add hundreds of pounds to some household bills,bills,11.4453125,10000.0
The national cancer director for England has stated that the NHS is set to miss a key cancer treatment target,Dame Cally Palmer,15.7109375,10000.0
A woman who lost her job after tweeting gender-critical views is to receive a payout,Forstater,16.375,10000.0
The jury in a civil case has found former President Donald Trump,Trump,18.359375,10000.0
The community representative is,Tsifidaris,10.3671875,10000.0
The UK Prime Minister is,Sunak,13.4453125,10000.0
The Prince of Wales has met a road crash survivor who he helped save while working as an air ambulance pilot.,William,9.6953125,10000.0
The former Prime Minister of the UK is,May,12.59375,10000.0
Junior doctors in Scotland have voted,in favour of a three-day strike,2.76953125,15.951155153095918
The Ukrainian air force has shot down a drone,Ukrainian,11.2109375,10000.0
The number of teams competing in the Women's World Cup is,32,4.55859375,95.44916002730179
"A major blaze near Mudgee, New South Wales, has burned more than 2,000 hectares since Sunday",Mudgee,12.5234375,10000.0
"The Nikolay Zubov LNG tanker, docking in the UK in 2021",Zubov,11.03125,10000.0
Katie Boulter won her first WTA title with a dominant victory in Nottingham over Jodie Burrage in the first all-British tour-level final in 46 years.,Boulter,4.06640625,58.34690118774256
The humanitarian situation in Gaza is,worsening,2.92578125,18.648789727196185
Police were called to an address in Hopyard Close in Leicester,Sinski,15.6015625,10000.0
The great-nephew of Dracula author Bram Stoker is visiting Scotland to research an almost-forgotten writer credited with inspiring the story,Dacre Stoker,7.67578125,2155.507017915938
People in Ullapool are facing a 100-mile round trip for dental care,Ullapool,13.640625,10000.0
The Ireland women's rugby team has chosen to swap their traditional white shorts and make a permanent switch to navy because of period concerns.,Ireland women's rugby team,8.609375,5482.820843686621
The current vacancy rate for physiotherapy positions in Northern Ireland is,12%,0.99560546875,2.706362463211237
The government's plan to expand funded childcare for working parents will not work unless the amount paid to providers is right,will not work,11.9140625,10000.0
European flights during the summer holiday period could be affected by,strike action by air traffic managers,5.4765625,239.02364975839862
The fourth Test of the Ashes series between England and Australia was played at,Old Trafford,2.72265625,15.220698576992893
Counter-terror police are involved in an investigation into a man being set alight as he walked home from a mosque,North,13.2265625,10000.0
The woman who may only have months to live has told the BBC,Mills-Murray,11.421875,10000.0
The UK has faced criticism from its citizens for,abandoning foreign nationals in Sudan,6.49609375,662.5484915670792
The government is,scaling back Covid testing in England,9.8046875,10000.0
A Chinese-registered bulk carrier was detained by Malaysia for,anchoring illegally,4.96484375,143.28616006164455
The NHS chief executive has warned that July's planned strikes could be the worst yet for patients,Pritchard,14.734375,10000.0
The former teacher and college president is,McEntee,11.7734375,10000.0
The former president of the United States is,Trump,10.1875,10000.0
The ruins of the village have been preserved,Oradour-sur-Glane,14.828125,10000.0
The Turkish President is,Erdogan,9.1171875,9110.542149917466
"The US will support the delivery of advanced fighter jets to Ukraine by allowing Western allies to supply American-made F-16s, and by training Ukrainian pilots to use the jets.",F-16s,11.234375,10000.0
The last of the Ukrainian refugees are due to leave the MS Victoria next month,MS Victoria,12.6640625,10000.0
A manager at Brown's Food Company,assembled female workers,11.65625,10000.0
"Songmi Park, now 21, is among the most recent North Korean escapees to make it to Seoul",Park,9.9140625,10000.0
A man was told he had five minutes to evacuate his house before a missile destroyed it,Nabhan,10.3515625,10000.0
An enforcement notice was issued to the opencast mine in Merthyr Tydfil,Ffos-y-Fran,10.9140625,10000.0
The US President has said he still plans to visit Northern Ireland,Biden,12.640625,10000.0
"The birthday girl at an Alabama party where four people were shot dead was saved by her brother, she has told the BBC.",Dowdell,14.7890625,10000.0
"The owner of Facebook, Meta, has been fined",€1.2bn,1.9423828125,6.975352140316971
The last surviving D-Day veteran who transported dynamite to Omaha beach is,Gaines,10.75,10000.0
The Justice Secretary has announced new plans for,Raab,11.1171875,10000.0
The youngest royal at the Coronation had his sister,Louis,6.890625,983.0156100192773
The UK's Chief Veterinary Officer announced that,Dr Christine,9.40625,10000.0
The judge apologises to the jury for the delay,Goss,13.34375,10000.0
The UK Defence Secretary has,Wallace,17.53125,10000.0
The interview was conducted by,Morgan,7.78125,2395.2670338067314
"The CEO of the submersible company, a British billionaire explorer, a French diver and a father and son were all on board the Titan",Mitsotakis,11.953125,10000.0
The US Pulitzer-Prize-winning author is,McCarthy,11.6484375,10000.0
The Grand National race was delayed by animal rights activists,disruption,6.29296875,540.7563187908823
The regional chief of Belgorod has agreed to meet the fighters,Gladkov,15.7421875,10000.0
The UK government has yet to impose fines on,"companies linked to Abramovich, Gutseriev, and Deripaska",3.2578125,25.992616060150944
"The fire on Sackville Close in King's Hedges, Cambridge, was caused by",an electric bike,1.86328125,6.44484927647148
The SDLP leader has dismissed political naysayers and insisted his party is,here to stay,7.6328125,2064.849249361922
The NI commissioner for older people is,Eddie Lynch,14.125,10000.0
The judge apologises to the jury for the delay,Goss,13.34375,10000.0
The parents of a 16-year-old girl who died following 'shocking' neglect have been jailed,Titford and Lloyd-Jones,21.515625,10000.0
The Ukrainian mayor of Melitopol is,Fedorov,13.5390625,10000.0
The head of Russia's Wagner mercenary group is,Prigozhin,11.28125,10000.0
The equalities minister is,Badenoch,17.890625,10000.0
The football club that won the Europa Conference League final is,West Ham,5.7734375,321.64147707721304
The government's commitment to ending cross-Channel migrant boats is,unlawful,4.95703125,142.1710983175922
The vase is believed to be from the,Ming Dynasty,3.369140625,29.053548433146837
An avalanche at the Armancette glacier in the French Alps resulted in,deaths,6.0234375,412.9958316281291
The daughter of the Duke and Duchess of Sussex has been christened,Lilibet Diana,4.92578125,137.7969534714142
A man has pleaded guilty to being in charge of two dangerously out of control dogs which killed an 85-year-old woman,Darren Pritchard,15.4296875,10000.0
Mexican authorities have found,bags containing human remains,5.33984375,208.48013272330223
The walkout by British Medical Association members is,the biggest by doctors in the history of the NHS,1.7158203125,5.561235592832448
A man has been charged after a protester ran onto the racecourse during the Epsom Derby on Saturday.,Newman,11.4765625,10000.0
The mayor of Moscow said,Mitsotakis,9.671875,10000.0
The current President of Turkey is,Erdogan,4.578125,97.33172602285453
The 76-year-old singer is,John,9.9921875,10000.0
The Met Office has issued a yellow thunderstorm alert for,England and Scotland,3.470703125,32.159346537604755
Liam Holden was 19 when he was arrested and convicted of a soldier's murder,Holden,13.9765625,10000.0
The Northern Ireland council elections have concluded with,counting of votes,8.5234375,5031.319224605391
Hollywood star Kirsten Dunst has said she grew up at a time when there was,major pay disparity,9.421875,10000.0
The current King of the United Kingdom is,Charles III,1.1123046875,3.0413597071177576
The victim of a mistaken identity murder was,Kanda,7.57421875,1947.3383101792642
The US Secretary of State who visited China is,Blinken,9.5,10000.0
The BBC's correspondent who reported on the East Kent Hospitals NHS Trust is,Michael Buchanan,5.78125,324.16414244755515
The study found,60 new diseases,4.54296875,93.96935796203766
The ICC's chief prosecutor is,Khan,12.6015625,10000.0
The singer of The Specials who passed away in December is,Hall,12.1328125,10000.0
The US soldier who crossed the border from South Korea to the North without authorization is,King,12.03125,10000.0
The Scottish captain of the national women's football team is,Corsie,8.53125,5070.780350360642
The actress who plays a barrister in Prima Facie is,Comer,12.34375,10000.0
The restoration of a 90-year old Clyde steamer has been boosted by a £1m anonymous donation,Queen Mary,15.1015625,10000.0
Zlatan Ibrahimovic has retired from football at the age of 41,Ibrahimovic,9.859375,10000.0
The senior Russian general who was reportedly killed in a missile strike in Ukraine is,Tsokov,8.5390625,5110.550973561067
The decline in puffin numbers on Rathlin Island is,down by 40% since 1999,4.24609375,69.83209724580306
The lawyer of PC Bettley-Smith stated that,Bettley-Smith,4.18359375,65.60118435636834
The current British Prime Minister is,Sunak,8.96875,7853.778244357167
A group of children from Uganda have reached the final of,Britain's Got Talent,5.94140625,380.4695888770434
The former Italian Prime Minister is,Berlusconi,11.4453125,10000.0
The Labour leader has asked councillors to focus on,easing living costs,7.2890625,1464.1973685237601
The UK lifeboat charity has,RNLI,12.28125,10000.0
The US government has leaked classified documents,US,9.9921875,10000.0
A rare weather event called a 'snow tornado' was spotted by Michael Peterson,Peterson,13.796875,10000.0
The BBC's director general has described,Davie,10.8203125,10000.0
The first man to receive a genetically modified kidney transplant from a pig has been discharged from hospital,Slayman,13.421875,10000.0
The union representing senior civil servants has said,FDA,9.96875,10000.0
The RMT union is,RMT,13.9140625,10000.0
Former US President Donald Trump is,Trump,11.0234375,10000.0
"China is pressuring Uyghurs living abroad to spy on human rights campaigners by threatening families back home, researchers say.",China,8.3515625,4236.795567027318
The number of red squirrels on Anglesey has increased from,"40 to 1,000",0.78369140625,2.1895398470526897
Manchester City have been crowned Premier League champions for the third successive season,City,12.4296875,10000.0
"The UN reports that more than 2,000 people have been displaced due to violence in a Palestinian refugee camp in Lebanon",Ein el-Hilweh,17.75,10000.0
The body of a woman was recovered from the sea off Crete,Hanlon,18.546875,10000.0
The horse trainer who worked with Harry Styles on his latest music video is,Cousins-Greenwood,10.28125,10000.0
The current President of Iran is,Raisi,5.1640625,174.8734378511126
A woman who was shot at a house has died,36-year-old woman,6.55859375,705.279198037542
The official photographs from the Coronation of King Charles III and Queen Camilla have been released,Charles III,16.609375,10000.0
The current Prime Minister of Greece is,Mitsotakis,9.0859375,8830.240235797572
"Shanshan, a 24-year-old from Changsha City, China, met her Taiwanese boyfriend through online video games",Shanshan,10.75,10000.0
"The Welsh government's new policy will not ban foods, but will work with retailers on offers",Mitsotakis,12.4921875,10000.0
The Premier League match between Arsenal and Fulham was,Arsenal,12.375,10000.0
The wrestling icon who passed away was,The Iron Sheik,5.30078125,200.49338426145144
The Metropolitan Police is reopening an investigation into breaches of Covid regulations at a Christmas gathering at Conservative Party HQ,Conservative Party,10.140625,10000.0
The Department for Infrastructure has conducted,"over 500,000 tests",5.73046875,308.1136628117644
The current Premier League manager is,Kompany,12.96875,10000.0
The UK government wants to introduce consistent recycling collection policies across England,England,11.4375,10000.0
The song uses Artificial Intelligence to clone the voices of Drake and The Weeknd,Heart On My Sleeve,16.859375,10000.0
"A 400-year-old hotel in Midhurst, Sussex, has been engulfed by a major blaze",Angel Inn hotel,19.703125,10000.0
"Hallie, a 20-month-old girl from Coventry, has been diagnosed with leukaemia and is in need of treatment",Hallie,17.53125,10000.0
Google's earthquake warning system,failed to get to many Turkish residents,4.04296875,56.9952966774873
The former BBC Ukraine journalist is,Bondarenko,16.8125,10000.0
Ukrainian President Volodymyr Zelensky has stated that an alleged Russian agent involved in the deadly attack in Kramatorsk will be charged with treason,Zelensky,14.1484375,10000.0
The shooting of a 17-year-old during a traffic stop in Paris,M,11.984375,10000.0
The festival known for its eco-consciousness is,Glastonbury,7.94921875,2833.3605226679456
A serving member of the UK's armed forces shared,Newsome,13.2265625,10000.0
Pop star Bebe Rexha was,Rexha,9.3359375,10000.0
"The UK Prime Minister has promised a clampdown on potholes, as campaigning for the local elections gets under way.",Sunak,11.9765625,10000.0
King Charles and the Queen Consort attended a Royal Maundy Service at,York Minster,3.919921875,50.396507397123145
The current Emperor of Japan is,Naruhito,0.51708984375,1.6771398020712056
The Russian opposition politician Vladimir Kara-Murza told the court,Kara-Murza,6.3359375,564.4983722159518
The Premier League season will kick off with Manchester City playing against Burnley,City,7.83203125,2520.0430154933433
The caver is,Taylor,9.828125,10000.0
The North American Nanohertz Observatory for Gravitational Waves (NANOgrav) Collaboration is chaired by,Dr Stephen Taylor,2.990234375,19.89034374461794
Footage shows a Ukrainian drone hitting a building in Russia's Tatarstan region,Ukrainian,12.140625,10000.0
A woman charged with murdering her baby and attempting to murder her toddler,woman,8.6640625,5791.012930009886
A man in the US witnessed,Addie,16.015625,10000.0
Scientists have revealed how Nasa satellites detected the brightest gamma ray explosion in space,GRB,17.328125,10000.0
The home secretary has told police leaders to,Braverman,16.25,10000.0
Cardiff University has acknowledged the impact of AI on assessments and coursework,Cardiff University,19.265625,10000.0
Extinction Rebellion demonstrators took part in a rally,outside Parliament,1.943359375,6.982167334831573
The former first minister of Scotland is,Sturgeon,11.859375,10000.0
The state of Vermont experienced,flash floods,6.4609375,639.6604572352473
The fire occurred near the Dubai Creek in one of the oldest parts of the city,Dubai Creek,10.515625,10000.0
The popular Tunisian tennis player is,Jabeur,11.1875,10000.0
"The police search for Constance Marten and Mark Gordon began in early January, after their car was found burning on the side of the motorway",Marten and Gordon,13.421875,10000.0
The current Prime Minister of Greece is,Mitsotakis,9.0859375,8830.240235797572
The trial of Nurse Lucy Letby is hearing about her police interviews following her arrest,Letby,18.984375,10000.0
The murder of Harry and Megan Tooze occurred at their farmhouse home in Llanharry on 26 July 1993,Tooze,13.6328125,10000.0
The impact of Russia's invasion has been felt globally,Russia's invasion,12.9765625,10000.0
The study on cancer evolution is,TracerX,12.125,10000.0
The troubled banking giant is,Credit Suisse,12.4375,10000.0
The director Shekhar Kapur has said Hollywood's push for more diverse casts has come from its guilt over,actors who are not getting work,8.0625,3173.213259472856
The actor arriving at Southwark Crown Court in London on Wednesday morning is,Spacey,14.515625,10000.0
The comedian who passed away was,Humphries,10.6953125,10000.0
A woman died after a medical team took too long to call for specialist help,Abdelkarim,13.7890625,10000.0
Australia's medicines regulator approved the use of psychedelics for therapy sessions,psychedelics,12.578125,10000.0
The current Prime Minister of Spain is,Sánchez,6.25,518.012824668342
The second drug in under a year has been shown to slow Alzheimer's,donanemab,13.921875,10000.0
The US drone was on a routine mission in international airspace when two Russian jets tried to intercept it,US drone,8.109375,3325.498943407423
The US President's son is,Biden,10.40625,10000.0
The Ukrainian capital Kyiv has been attacked from the air by Russia for the ninth time this month,Kyiv,12.2109375,10000.0
The 26-year-old beautician died after being shot at a pub on Christmas Eve,Edwards,17.5,10000.0
The MP who spoke in the Commons while awaiting Covid test results is,Ferrier,11.8671875,10000.0
The American actor known for his roles on Freaks and Geeks and the sketch comedy series SCTV has died,Flaherty,13.4453125,10000.0
A woman has been arrested on suspicion of causing death by dangerous driving,woman,16.203125,10000.0
Two far-right activists,destroyed a copy of Islam's holy book outside Iraq's embassy in Copenhagen last week,8.8515625,6985.29497096595
NHS England is promising,quicker discharge arrangements,5.9609375,387.9736791189793
Adam Price became the leader of Plaid Cymru in,2018,0.50927734375,1.6640881965852845
The head of NATO has warned,Stoltenberg,11.0390625,10000.0
Irish singer and activist Sinéad O'Connor has died at the age of 56,O'Connor,8.8515625,6985.29497096595
The council that lost its High Court bid to block government plans to house asylum seekers at a former RAF base is,Braintree District Council,17.03125,10000.0
The new First Minister of Scotland is,Yousaf,7.484375,1780.0113149866502
The head of NATO has warned that an 'alliance of authoritarian powers' is working more closely together against Western democracies,Stoltenberg,14.640625,10000.0
The parents of a 16-year-old girl who died following 'shocking' neglect have been jailed,Titford and Lloyd-Jones,21.515625,10000.0
"Children are at most risk of exceeding the safe limits on aspartame, found in diet drinks",Children,12.015625,10000.0
The most valuable athlete at auctions for sportswear memorabilia is,Jordan,7.75,2321.572414611057
Laura Mackenzie is taking legal action against Police Scotland,Mackenzie,15.7734375,10000.0
Mexican authorities have found,45 bags containing human remains,2.99609375,20.007230835729846
The protests were in response to,Jordan Neely's death,8.671875,5836.432407343751
"Wathig Ali, a British citizen in Khartoum, has just reached the airstrip with his pregnant wife and son",Ali,9.875,10000.0
The capital of Georgia is,Tbilisi,0.339111328125,1.4036996077597517
A pedestrian was caught between two cars that collided,cars,13.453125,10000.0
Silvio Berlusconi's two eldest children are,Marina and Pier Silvio,12.15625,10000.0
The fire at the department store was contained in,two rooms,3.767578125,43.275130861102994
A freight train derailed in west London,derailed,10.859375,10000.0
"The husband of Janice Hunter, who died at home near Paphos, is",Hunter,13.828125,10000.0
The ghostwriter of Prince Harry's memoir is,Moehringer,14.3359375,10000.0
The historic bridge linking Scotland and England over the River Tweed has reopened after a £10.5m overhaul,Union Chain Bridge,19.96875,10000.0
The Sinn Féin MP who spoke at the IRA commemoration is,John Finucane,4.984375,146.11222634120347
The former BBC Radio 2 presenter now appears on,Bruce,11.1875,10000.0
The historic criminal indictment against former US President has sparked another partisan flashpoint in an already deeply polarised nation.,Trump,8.265625,3887.9021574548156
A man has been arrested after a stabbing attack at a London hospital,arrested,15.7890625,10000.0
The suspect who escaped from an Oregon courtroom is,Villalobos,18.375,10000.0
The former FAW President is,Pritchard,9.78125,10000.0
"The US President has praised Northern Ireland's young people, saying they are at the 'cutting edge' of its future during his visit to Belfast",Biden,12.109375,10000.0
TV personality Paul O'Grady's funeral was attended by,O'Grady,8.46875,4763.55729978668
A BBC presenter has been accused of,paying a teenager for sexually explicit photographs,6.87109375,964.00236699834
"A ceiling panel fell at a subway station in Cambridge, Massachusetts",Cambridge,12.46875,10000.0
"The leader of Belarus has been accused by the EU of orchestrating the border crisis with Poland, Lithuania and Latvia",Lukashenko,12.9921875,10000.0
Ukraine has moved its official Christmas Day state holiday from,7 January to 25 December,0.6826171875,1.9790505064651536
The suspect in the Idaho murders was pulled over by,state trooper,5.02734375,152.5273234252381
The partner of the murdered pregnant teacher is,Yates,11.5546875,10000.0
The singer is going to Las Vegas,Minogue,13.8984375,10000.0
The doctor who raised concerns about nurse Lucy Letby is,Stephen Brearey,15.4140625,10000.0
The SNP's treasurer was reappointed in 2021 after previously having held the role for 16 years,Beattie,12.3125,10000.0
The investigation into sexual misconduct at Britain's biggest business lobby group has been widened,misconduct,17.171875,10000.0
Protesters gathered on the Royal Mile,Royal Mile,17.015625,10000.0
The former health secretary has been found to have breached Parliament's rules for attempting to influence an inquiry into a Conservative MP,Hancock,16.375,10000.0
The current Formula 1 World Champion is,Verstappen,6.76953125,870.9035622506929
The Radio 2 presenter who helped Rylan Clark with his Karaoke Challenge is,Bruce,13.4609375,10000.0
The Kakhovka dam,dam,8.9375,7612.142890638241
The Duke of Sussex attended his father's Coronation,Sussex,14.375,10000.0
The personal copy of the debut novel by Virginia Woolf has been,digitised,5.34375,209.29610089202527
Grimsby Town has apologised for posting an inappropriate video of a disabled boy,Price,18.1875,10000.0
"The leader of Belarus, who is 68 years old, was seen in Moscow during the Victory Day parade",Lukashenko,11.8515625,10000.0
Police in Birmingham encountered a,boa constrictor,7.04296875,1144.7811358637066
Tony Johnson's partner said her family were,heartbroken and devastated,3.828125,45.97625189374871
The South Carolina lawyer who was found guilty of murdering his wife and son is,Murdaugh,14.3828125,10000.0
The US has accused Russia of,reckless behaviour,7.8125,2471.3009713300253
The president of the Scottish Ice Rink Association is,Ferguson,16.6875,10000.0
The Israeli military has begun an extensive operation in the occupied West Bank,Jenin,17.625,10000.0
The families of two students killed in Nottingham are to create foundations in their name,O'Malley-Kumar and Webber,15.1875,10000.0
Lisa-Marie Morris from Port Talbot is,Morris,15.3515625,10000.0
The bus driver involved in the fatal crash in Australia was,Button,19.71875,10000.0
The flowers were displayed in the fruit and veg aisle,daffodils,15.265625,10000.0
"The Labour leader has claimed his party is on course to win the next general election, expected next year.",Starmer,11.515625,10000.0
The latest episode of a popular children's television programme has been edited,Bluey,17.53125,10000.0
The youth worker who was Tasered in central London in April 2018 is,Afriyie,9.75,10000.0
The former Scotland international footballer has,Goodwillie,15.09375,10000.0
The current Labour leader is,Starmer,14.5625,10000.0
The Duke of Sussex is,Harry,13.890625,10000.0
A major multi-agency search is under way for a missing person named Ausra Plungiene who was last seen on Tuesday morning,Plungiene,13.1796875,10000.0
Two boys died in a bike crash in Ely,Sullivan,10.2734375,10000.0
Kylian Mbappe scored a club record 201st goal for Paris St-Germain in an entertaining 4-2 win over Nantes.,Mbappe,4.01171875,55.24173574865985
"Nigel Lawson, who has died at 91, was a",former Chancellor of the Exchequer,4.3828125,80.06289393593435
The US government has ordered all non-emergency staff to leave the island,Mitsotakis,13.359375,10000.0
The UK's schools minister has said,Gibb,12.546875,10000.0
Transport for London's website shows,no services are running on any Tube lines,3.345703125,28.380523708580828
The airport in West Sussex was,Gatwick,11.515625,10000.0
The US Coast Guard has opened an investigation into the causes of the Titan submersible disaster,Neubauer,15.875,10000.0
The first minister of Scotland has expressed concerns about the deposit return scheme,Yousaf,13.8359375,10000.0
The latest Hollywood adaptation of the role-playing game Dungeons & Dragons stars,Michelle Rodriguez and Chris Pine,6.53515625,688.941423011762
The UK government has,lost control,6.74609375,850.7291029602534
"Victor Lee, a teenager from Ealing, was",fatally stabbed and then found in the Grand Union Canal in north west London has been named by police,4.921875,137.25973406168575
The Russian forces damaged some 90% of residential buildings in,Mariupol,2.564453125,12.993550578338562
The third inspection report for the A&E department at Glan Clwyd Hospital,Glan Clwyd Hospital,10.9609375,10000.0
The current Prime Minister of Greece is,Mitsotakis,9.0859375,8830.240235797572
The actor who starred as Omar Little in the HBO crime drama,Williams,15.9375,10000.0
Twitter has laid off at least 200 staff,staff,9.203125,9928.105963256727
The current Prime Minister of Spain is,Sánchez,6.25,518.012824668342
Prof Michael Clarke from the London-based think tank Royal United Services Institute (Rusi) has been discussing the likelihood of Ukrainian involvement in the alleged Kremlin drone attack,Clarke,17.0625,10000.0
The parents of a cyclist killed in Glasgow say their daughter would still be alive if Scotland had safer road infrastructure for bikes.,Burke Newman,14.0703125,10000.0
The current Wales women's football manager is,Wilkinson,8.109375,3325.498943407423
A woman has been jailed for more than two years for inducing an abortion after the legal limit,Foster,14.765625,10000.0
The Tennessee lawmakers have passed a bill banning the release of airborne chemicals,Mitsotakis,12.3359375,10000.0
The documentary 'Bread and Roses' is produced by,Lawrence,8.5546875,5191.03044101011
"In 2016, Saudi Arabia cut ties with Iran after its embassy in Tehran was stormed",Iran,9.2734375,10000.0
The Swedish singer who won the Eurovision Song Contest in 2012 is,Loreen,5.79296875,327.98528678000895
The increase in deportation flights to Albania from the UK is due to,a joint co-operation agreement,1.78125,5.937273373745607
The US President is visiting,Biden,5.64453125,282.74099031586354
The woman with Down's syndrome is,Crowter,12.21875,10000.0
The White House Correspondents' Association has warned,Association,13.859375,10000.0
The €1.4bn telescope is,Euclid,11.421875,10000.0
The Orkney councillors have voted to,investigate alternative methods of governance,5.46484375,236.23893989057657
The Strangford Lough Ferry service will be suspended for,seven days,4.6640625,106.06610162605153
The Labour shadow health secretary is,Streeting,18.21875,10000.0
The entertainment giant has,Disney,12.8125,10000.0
The Formula Regional European Championship driver who died was,van 't Hoff,12.3671875,10000.0
The Iraqi Culture Minister is,Badrani,14.4921875,10000.0
The 52-date tour is currently only scheduled to play in the US,US,9.640625,10000.0
The Maremma sheep dogs' white coat means farmers can easily distinguish them from predators such as wolves,Maremma,10.59375,10000.0
The island fort off the Pembrokeshire coast has been reclaimed by nature,Stack Rock Fort,16.40625,10000.0
Warning have been put in place at some north coast beaches,North Ireland environmental authorities,11.515625,10000.0
The Orkney councillors have voted to,investigate alternative methods of governance,5.46484375,236.23893989057657
The search for survivors is,a race against the clock,4.63671875,103.20514949397284
The UK's first full-sized driverless buses have started operating for passengers in Edinburgh,buses,9.9375,10000.0
Fraudsters are offering to help people illegally pass their UK driving tests,help,15.140625,10000.0
Labour leader Sir Keir Starmer has pledged to improve,children's speaking skills,4.96484375,143.28616006164455
The British founder of the tech firm is,Mostaque,16.5,10000.0
The UK's Covid inquiry is on its fourth day of public hearings,Covid inquiry,16.4375,10000.0
The maths teacher who was attacked at Tewkesbury Academy is,Sansom,21.71875,10000.0
The co-owner of Wrexham Football Club is,Reynolds,16.921875,10000.0
The Illegal Migration Bill is,set to become law,3.6875,39.94485987582193
The US actor known for roles in Saving Private Ryan and Black Hawk Down has died at 61,Sizemore,11.7890625,10000.0
The Labour leader has accused the chancellor of,Starmer,12.3203125,10000.0
